veg_uniqueID,year,sitecode,post,species_7code_NHIC,s_wdystemcount,m_wdystemcount,t_wdystemcount,vt_wdystemcount,sap_wdystemcount,sap_dbh_m,sap_height_m,within_browse,above_browse
1993_WPWC_D10_ROSPALU,1993,WPWC,D10,ROSPALU,23,21,0,0,0,0,0,44,0
1993_WPWC_D11_BETPAPY,1993,WPWC,D11,BETPAPY,0,0,0,1,0,0,0,0,1
1993_WPWC_D11_JUNCOMM,1993,WPWC,D11,JUNCOMM,4,11,0,0,0,0,0,15,0
1993_WPWC_D11_ROSPALU,1993,WPWC,D11,ROSPALU,0,4,0,0,0,0,0,4,0
1993_WPWC_D11_RUBIDAE,1993,WPWC,D11,RUBIDAE,75,16,0,0,0,0,0,91,0
1993_WPWC_D11_VITRIPA,1993,WPWC,D11,VITRIPA,6,1,0,0,0,0,0,7,0
1993_WPWC_D12_RUBIDAE,1993,WPWC,D12,RUBIDAE,29,35,0,0,0,0,0,64,0
1993_WPWC_D5_JUNCOMM,1993,WPWC,D5,JUNCOMM,2,24,4,0,0,0,0,30,0
1993_WPWC_D6_JUNCOMM,1993,WPWC,D6,JUNCOMM,5,36,0,0,0,0,0,41,0
1993_WPWC_D6_JUNVIRG,1993,WPWC,D6,JUNVIRG,4,3,1,0,0,0,0,8,0
1993_WPWC_D6_ROSRUBI,1993,WPWC,D6,ROSRUBI,1,3,0,0,0,0,0,4,0
1993_WPWC_D6_RUBIDAE,1993,WPWC,D6,RUBIDAE,4,4,0,0,0,0,0,8,0
1993_WPWC_D7_JUNCOMM,1993,WPWC,D7,JUNCOMM,1,1,0,0,0,0,0,2,0
1993_WPWC_D7_PRUVIRG,1993,WPWC,D7,PRUVIRG,1,0,0,0,0,0,0,1,0
1993_WPWC_D7_ROSRUBI,1993,WPWC,D7,ROSRUBI,3,1,1,0,0,0,0,5,0
1993_WPWC_D7_RUBIDAE,1993,WPWC,D7,RUBIDAE,20,1,0,0,0,0,0,21,0
1993_WPWC_D7_SYMALBU,1993,WPWC,D7,SYMALBU,5,8,0,0,0,0,0,13,0
1993_WPWC_D7_VITRIPA,1993,WPWC,D7,VITRIPA,1,0,0,0,0,0,0,1,0
1993_WPWC_E6_JUNCOMM,1993,WPWC,E6,JUNCOMM,71,25,0,0,0,0,0,96,0
1993_WPWC_E6_JUNVIRG,1993,WPWC,E6,JUNVIRG,23,39,1,0,0,0,0,63,0
1993_WPWC_E7_JUNCOMM,1993,WPWC,E7,JUNCOMM,71,0,0,0,0,0,0,71,0
1993_WPWC_E7_ROSRUBI,1993,WPWC,E7,ROSRUBI,3,0,0,0,0,0,0,3,0
1993_WPWC_E7_RUBIDAE,1993,WPWC,E7,RUBIDAE,40,0,0,0,0,0,0,40,0
1993_WPWC_E7_SYMALBU,1993,WPWC,E7,SYMALBU,7,0,0,0,0,0,0,7,0
1993_WPWC_E7_VITRIPA,1993,WPWC,E7,VITRIPA,1,0,0,0,0,0,0,1,0
1993_IDSS_B10_HYPKALM,1993,IDSS,B10,HYPKALM,345,13,0,0,0,0,0,358,0
1993_IDSS_B10_VITRIPA,1993,IDSS,B10,VITRIPA,125,0,0,0,0,0,0,125,0
1993_IDSS_B4_HYPKALM,1993,IDSS,B4,HYPKALM,251,19,0,0,0,0,0,270,0
1993_IDSS_B4_JUNVIRG,1993,IDSS,B4,JUNVIRG,0,0,0,1,0,0,0,0,1
1993_IDSS_B4_PRUNUS.,1993,IDSS,B4,PRUNUS.,1,0,0,0,0,0,0,1,0
1993_IDSS_B4_VITRIPA,1993,IDSS,B4,VITRIPA,2,0,0,0,0,0,0,2,0
1993_IDSS_B6_HYPKALM,1993,IDSS,B6,HYPKALM,127,15,0,0,0,0,0,142,0
1993_IDSS_B6_JUNVIRG,1993,IDSS,B6,JUNVIRG,0,2,4,1,0,0,0,6,1
1993_IDSS_B6_VITRIPA,1993,IDSS,B6,VITRIPA,3,2,0,0,0,0,0,5,0
1993_IDSS_B8_HYPKALM,1993,IDSS,B8,HYPKALM,42,25,0,0,0,0,0,67,0
1993_IDSS_B8_JUNVIRG,1993,IDSS,B8,JUNVIRG,0,0,1,1,0,0,0,1,1
1993_IDSS_B8_ROSRUBI,1993,IDSS,B8,ROSRUBI,9,0,0,0,0,0,0,9,0
1993_IDSS_B8_RHURADI,1993,IDSS,B8,RHURADI,1,0,0,0,0,0,0,1,0
1993_IDSS_B8_VITRIPA,1993,IDSS,B8,VITRIPA,1,1,0,0,0,0,0,2,0
1993_IDSS_D6_JUNCOMM,1993,IDSS,D6,JUNCOMM,1,0,0,0,0,0,0,1,0
1993_ROMS_C1_ACESACC,1993,ROMS,C1,ACESACC,35,0,0,0,0,0,0,35,0
1993_ROMS_C3_ACERUBR,1993,ROMS,C3,ACERUBR,3,0,0,0,0,0,0,3,0
1993_ROMS_C3_ACESACC,1993,ROMS,C3,ACESACC,3,0,0,0,0,0,0,3,0
1993_ROMS_C3_ROSRUBI,1993,ROMS,C3,ROSRUBI,0,1,0,0,0,0,0,1,0
1993_ROMS_C3_RHURADI,1993,ROMS,C3,RHURADI,3,0,0,0,0,0,0,3,0
1993_ROMS_C5_ACESACC,1993,ROMS,C5,ACESACC,9,0,0,0,0,0,0,9,0
1993_ROMS_C7_ACESACC,1993,ROMS,C7,ACESACC,10,0,0,0,0,0,0,10,0
1993_ROMS_C7_OSTVIRG,1993,ROMS,C7,OSTVIRG,1,0,0,0,0,0,0,1,0
1993_ROMS_C7_TILAMER,1993,ROMS,C7,TILAMER,2,0,0,0,0,0,0,2,0
1993_ROMS_C9_ACESACC,1993,ROMS,C9,ACESACC,2,0,0,0,0,0,0,2,0
1993_ROMS_C9_BETPAPY,1993,ROMS,C9,BETPAPY,2,0,0,0,0,0,0,2,0
1993_ROMS_C9_OSTVIRG,1993,ROMS,C9,OSTVIRG,3,0,0,0,0,0,0,3,0
1993_ROMS_D10_ACERUBR,1993,ROMS,D10,ACERUBR,1,0,0,0,0,0,0,1,0
1993_ROMS_D10_PRUSERO,1993,ROMS,D10,PRUSERO,2,0,0,0,0,0,0,2,0
1993_ROMS_D2_CEPOCCI,1993,ROMS,D2,CEPOCCI,8,11,2,0,0,0,0,21,0
1993_ROMS_D2_DECVERT,1993,ROMS,D2,DECVERT,26,41,0,0,0,0,0,67,0
1993_ROMS_D4_ACESACC,1993,ROMS,D4,ACESACC,7,0,0,0,0,0,0,7,0
1993_ROMS_D4_ROSRUBI,1993,ROMS,D4,ROSRUBI,1,1,1,0,0,0,0,3,0
1993_ROMS_D6_ACERUBR,1993,ROMS,D6,ACERUBR,3,0,0,0,0,0,0,3,0
1993_ROMS_D6_ACESACC,1993,ROMS,D6,ACESACC,1,0,0,0,0,0,0,1,0
1993_ROMS_D6_OSTVIRG,1993,ROMS,D6,OSTVIRG,1,0,0,0,0,0,0,1,0
1993_ROMS_D6_PRUSERO,1993,ROMS,D6,PRUSERO,45,0,0,0,0,0,0,45,0
1993_ROMS_D6_PRUVIRG,1993,ROMS,D6,PRUVIRG,1,0,0,0,0,0,0,1,0
1993_ROMS_D6_QUERUBR,1993,ROMS,D6,QUERUBR,1,0,0,0,0,0,0,1,0
1993_ROMS_D8_RUBIDAE,1993,ROMS,D8,RUBIDAE,64,57,0,0,0,0,0,121,0
1993_SRS2_B21_HYPKALM,1993,SRS2,B21,HYPKALM,119,0,0,0,0,0,0,119,0
1993_SRS2_B22_HYPKALM,1993,SRS2,B22,HYPKALM,165,0,0,0,0,0,0,165,0
1993_SRS2_B22_JUNVIRG,1993,SRS2,B22,JUNVIRG,3,0,0,0,0,0,0,3,0
1993_SRS2_C10_HYPKALM,1993,SRS2,C10,HYPKALM,886,7,0,0,0,0,0,893,0
1993_SRS2_C20_HYPKALM,1993,SRS2,C20,HYPKALM,35,0,0,0,0,0,0,35,0
1993_SRS2_C8_HYPKALM,1993,SRS2,C8,HYPKALM,7,0,0,0,0,0,0,7,0
1993_TMSL_B2_CELSCAN,1993,TMSL,B2,CELSCAN,1,0,0,0,0,0,0,1,0
1993_TMSL_B2_JUNCOMM,1993,TMSL,B2,JUNCOMM,45,22,0,0,0,0,0,67,0
1993_TMSL_B2_RUBIDAE,1993,TMSL,B2,RUBIDAE,14,0,0,0,0,0,0,14,0
1993_TMSL_B2_VITRIPA,1993,TMSL,B2,VITRIPA,5,2,0,0,0,0,0,7,0
1993_TMSL_B4_CELSCAN,1993,TMSL,B4,CELSCAN,3,0,0,0,0,0,0,3,0
1993_TMSL_B4_JUNCOMM,1993,TMSL,B4,JUNCOMM,0,13,0,0,0,0,0,13,0
1993_TMSL_B4_PARINSE,1993,TMSL,B4,PARINSE,6,0,0,0,0,0,0,6,0
1993_TMSL_B4_PRUNUS.,1993,TMSL,B4,PRUNUS.,1,0,0,0,0,0,0,1,0
1993_TMSL_B4_RUBIDAE,1993,TMSL,B4,RUBIDAE,80,70,0,0,0,0,0,150,0
1993_TMSL_B4_VITRIPA,1993,TMSL,B4,VITRIPA,2,0,0,0,0,0,0,2,0
1993_TMSL_B5_BETPAPY,1993,TMSL,B5,BETPAPY,3,5,0,0,0,0,0,8,0
1993_TMSL_B5_JUNCOMM,1993,TMSL,B5,JUNCOMM,2,0,0,0,0,0,0,2,0
1993_TMSL_B5_PRUNUS.,1993,TMSL,B5,PRUNUS.,1,0,0,0,0,0,0,1,0
1993_TMSL_B5_RUBIDAE,1993,TMSL,B5,RUBIDAE,7,1,0,0,0,0,0,8,0
1993_TMSL_B5_VITRIPA,1993,TMSL,B5,VITRIPA,3,0,0,0,0,0,0,3,0
1993_TMSL_B7_ACERUBR,1993,TMSL,B7,ACERUBR,1,0,0,0,0,0,0,1,0
1993_TMSL_B7_RUBIDAE,1993,TMSL,B7,RUBIDAE,2,0,0,0,0,0,0,2,0
1993_TMSL_B8_BETPAPY,1993,TMSL,B8,BETPAPY,0,1,0,0,0,0,0,1,0
1993_TMSL_B8_CEPOCCI,1993,TMSL,B8,CEPOCCI,0,1,0,0,0,0,0,1,0
1993_TMSL_B8_ROSRUBI,1993,TMSL,B8,ROSRUBI,3,0,0,0,0,0,0,3,0
1993_TMSL_B8_RUBIDAE,1993,TMSL,B8,RUBIDAE,58,11,0,0,0,0,0,69,0
1993_TMSL_B9_ROSPALU,1993,TMSL,B9,ROSPALU,4,0,0,0,0,0,0,4,0
1993_TMSL_B9_RUBIDAE,1993,TMSL,B9,RUBIDAE,41,40,1,0,0,0,0,82,0
1993_TMSL_C2_HYPKALM,1993,TMSL,C2,HYPKALM,3,0,0,0,0,0,0,3,0
1993_TMSL_C3_BETPAPY,1993,TMSL,C3,BETPAPY,13,0,0,0,0,0,0,13,0
1993_TMSL_C3_JUNCOMM,1993,TMSL,C3,JUNCOMM,0,5,0,0,0,0,0,5,0
1993_TMSL_C3_LARLARI,1993,TMSL,C3,LARLARI,0,0,2,2,0,0,0,2,2
1993_TMSL_C3_PARINSE,1993,TMSL,C3,PARINSE,4,0,0,0,0,0,0,4,0
1993_TMSL_C3_RUBIDAE,1993,TMSL,C3,RUBIDAE,50,44,0,0,0,0,0,94,0
1993_TMSL_C3_THUOCCI,1993,TMSL,C3,THUOCCI,2,0,0,0,0,0,0,2,0
1993_TMSL_C3_VITRIPA,1993,TMSL,C3,VITRIPA,19,4,2,0,0,0,0,25,0
1993_TMSL_C5_CEPOCCI,1993,TMSL,C5,CEPOCCI,1,0,0,0,0,0,0,1,0
1993_TMSL_C5_RUBIDAE,1993,TMSL,C5,RUBIDAE,3,5,0,0,0,0,0,8,0
1993_TMSL_C7_BETPAPY,1993,TMSL,C7,BETPAPY,0,1,0,0,0,0,0,1,0
1993_TMSL_C7_PARINSE,1993,TMSL,C7,PARINSE,3,0,0,0,0,0,0,3,0
1993_TMSL_C7_ROSPALU,1993,TMSL,C7,ROSPALU,3,2,4,0,0,0,0,9,0
1993_TMSL_C7_RUBIDAE,1993,TMSL,C7,RUBIDAE,159,156,4,0,0,0,0,319,0
1993_ROSF_C10_ACERUBR,1993,ROSF,C10,ACERUBR,8,0,0,0,0,0,0,8,0
1993_ROSF_C10_ACESACC,1993,ROSF,C10,ACESACC,166,0,0,0,0,0,0,166,0
1993_ROSF_C10_BETPAPY,1993,ROSF,C10,BETPAPY,2,0,0,0,0,0,0,2,0
1993_ROSF_C10_OSTVIRG,1993,ROSF,C10,OSTVIRG,1,0,0,0,0,0,0,1,0
1993_ROSF_C10_PRUSERO,1993,ROSF,C10,PRUSERO,1,0,0,0,0,0,0,1,0
1993_ROSF_C2_ACERUBR,1993,ROSF,C2,ACERUBR,1,0,0,0,0,0,0,1,0
1993_ROSF_C2_ACESACC,1993,ROSF,C2,ACESACC,174,0,0,0,0,0,0,174,0
1993_ROSF_C4_ACESACC,1993,ROSF,C4,ACESACC,40,1,0,0,0,0,0,41,0
1993_ROSF_C6_ACERUBR,1993,ROSF,C6,ACERUBR,13,0,0,0,0,0,0,13,0
1993_ROSF_C6_ACESACC,1993,ROSF,C6,ACESACC,8,0,0,0,0,0,0,8,0
1993_ROSF_C6_DECVERT,1993,ROSF,C6,DECVERT,9,4,0,0,0,0,0,13,0
1993_ROSF_C6_FRAXIN.,1993,ROSF,C6,FRAXIN.,1,0,0,0,0,0,0,1,0
1993_ROSF_C6_OSTVIRG,1993,ROSF,C6,OSTVIRG,6,1,0,0,0,0,0,7,0
1993_ROSF_C8_ACESACC,1993,ROSF,C8,ACESACC,19,0,0,0,0,0,0,19,0
1993_ROSF_C8_QUERUBR,1993,ROSF,C8,QUERUBR,1,0,0,0,0,0,0,1,0
1993_ROSF_C8_RUBIDAE,1993,ROSF,C8,RUBIDAE,29,9,0,0,0,0,0,38,0
1993_ROSF_D11_ACERUBR,1993,ROSF,D11,ACERUBR,13,0,0,0,0,0,0,13,0
1993_ROSF_D11_ACESACC,1993,ROSF,D11,ACESACC,55,0,0,0,0,0,0,55,0
1993_ROSF_D11_PINSTRO,1993,ROSF,D11,PINSTRO,1,0,0,0,0,0,0,1,0
1993_ROSF_D3_ACESACC,1993,ROSF,D3,ACESACC,1165,0,0,0,0,0,0,1165,0
1993_ROSF_D3_ROSRUBI,1993,ROSF,D3,ROSRUBI,1,0,0,0,0,0,0,1,0
1993_ROSF_D5_ACESACC,1993,ROSF,D5,ACESACC,322,0,0,0,0,0,0,322,0
1993_ROSF_D5_PRUSERO,1993,ROSF,D5,PRUSERO,1,0,0,0,0,0,0,1,0
1993_ROSF_D5_RUBIDAE,1993,ROSF,D5,RUBIDAE,2,2,0,0,0,0,0,4,0
1993_ROSF_D5_SAMCANA,1993,ROSF,D5,SAMCANA,1,0,0,0,0,0,0,1,0
1993_ROSF_D7_ACERUBR,1993,ROSF,D7,ACERUBR,7,1,0,0,0,0,0,8,0
1993_ROSF_D7_ACESACC,1993,ROSF,D7,ACESACC,3,0,0,0,0,0,0,3,0
1993_ROSF_D7_RUBALLE,1993,ROSF,D7,RUBALLE,3,2,1,0,0,0,0,6,0
1993_ROSF_D9_ACERUBR,1993,ROSF,D9,ACERUBR,2,0,0,0,0,0,0,2,0
1993_ROSF_D9_ACESACC,1993,ROSF,D9,ACESACC,10,0,0,0,0,0,0,10,0
1993_RARO_B11_ACERUBR,1993,RARO,B11,ACERUBR,2,0,0,0,0,0,0,2,0
1993_RARO_B11_FRAXIN.,1993,RARO,B11,FRAXIN.,2,0,0,0,0,0,0,2,0
1993_RARO_B11_PRUSERO,1993,RARO,B11,PRUSERO,1,0,0,0,0,0,0,1,0
1993_RARO_B11_RUBIDAE,1993,RARO,B11,RUBIDAE,29,2,0,0,0,0,0,31,0
1993_RARO_B11_SASALBI,1993,RARO,B11,SASALBI,1,0,1,0,0,0,0,2,0
1993_RARO_B3_OSTVIRG,1993,RARO,B3,OSTVIRG,3,0,0,0,0,0,0,3,0
1993_RARO_B3_RUBIDAE,1993,RARO,B3,RUBIDAE,12,15,1,0,0,0,0,28,0
1993_RARO_B3_SASALBI,1993,RARO,B3,SASALBI,15,10,5,0,0,0,0,30,0
1993_RARO_B5_PRUSERO,1993,RARO,B5,PRUSERO,1,0,0,0,0,0,0,1,0
1993_RARO_B7_RUBIDAE,1993,RARO,B7,RUBIDAE,5,0,0,0,0,0,0,5,0
1993_RARO_B9_FRAXIN.,1993,RARO,B9,FRAXIN.,8,0,0,0,0,0,0,8,0
1993_RARO_B9_PRUSERO,1993,RARO,B9,PRUSERO,10,0,0,0,0,0,0,10,0
1993_RARO_B9_RUBIDAE,1993,RARO,B9,RUBIDAE,13,0,0,0,0,0,0,13,0
1993_RARO_C4_OSTVIRG,1993,RARO,C4,OSTVIRG,1,0,0,0,0,0,0,1,0
1993_RARO_C6_ACERUBR,1993,RARO,C6,ACERUBR,4,0,0,0,0,0,0,4,0
1993_RARO_C6_OSTVIRG,1993,RARO,C6,OSTVIRG,1,0,0,0,0,0,0,1,0
1993_RARO_C6_SASALBI,1993,RARO,C6,SASALBI,113,24,5,0,0,0,0,142,0
1993_RARO_C8_DECVERT,1993,RARO,C8,DECVERT,59,71,0,0,0,0,0,130,0
1993_ROIS_C2_BETPAPY,1993,ROIS,C2,BETPAPY,3,0,0,0,0,0,0,3,0
1993_ROIS_C2_SASALBI,1993,ROIS,C2,SASALBI,1,0,0,0,0,0,0,1,0
1993_ROIS_C2_TILAMER,1993,ROIS,C2,TILAMER,1,0,0,0,0,0,0,1,0
1993_ROIS_C2_VITRIPA,1993,ROIS,C2,VITRIPA,0,1,0,0,0,0,0,1,0
1993_ROIS_C4_VITRIPA,1993,ROIS,C4,VITRIPA,1,0,0,0,0,0,0,1,0
1993_ROIS_D11_CEPOCCI,1993,ROIS,D11,CEPOCCI,0,1,0,0,0,0,0,1,0
1993_ROIS_D3_VITRIPA,1993,ROIS,D3,VITRIPA,0,2,0,0,0,0,0,2,0
1993_ROIS_D7_BETPAPY,1993,ROIS,D7,BETPAPY,1,0,0,0,0,0,0,1,0
1993_ROIS_D7_PRUSERO,1993,ROIS,D7,PRUSERO,1,0,0,0,0,0,0,1,0
1993_ROWB_B10_ACERUBR,1993,ROWB,B10,ACERUBR,2,0,0,0,0,0,0,2,0
1993_ROWB_B10_BETPAPY,1993,ROWB,B10,BETPAPY,1,0,0,0,0,0,0,1,0
1993_ROWB_B10_VITRIPA,1993,ROWB,B10,VITRIPA,1,0,0,0,0,0,0,1,0
1993_ROWB_B2_BETPAPY,1993,ROWB,B2,BETPAPY,2,0,0,0,0,0,0,2,0
1993_ROWB_B2_PRUNUS.,1993,ROWB,B2,PRUNUS.,1,0,0,0,0,0,0,1,0
1993_ROWB_B2_ROSRUBI,1993,ROWB,B2,ROSRUBI,1,0,0,0,0,0,0,1,0
1993_ROWB_B2_SASALBI,1993,ROWB,B2,SASALBI,15,33,1,0,0,0,0,49,0
1993_ROWB_B2_VITRIPA,1993,ROWB,B2,VITRIPA,1,0,0,0,0,0,0,1,0
1993_ROWB_B4_ACERUBR,1993,ROWB,B4,ACERUBR,4,3,0,0,0,0,0,7,0
1993_ROWB_B4_BETPAPY,1993,ROWB,B4,BETPAPY,1,0,0,0,0,0,0,1,0
1993_ROWB_B4_RUBIDAE,1993,ROWB,B4,RUBIDAE,74,51,0,0,0,0,0,125,0
1993_ROWB_B4_VITRIPA,1993,ROWB,B4,VITRIPA,1,0,0,0,0,0,0,1,0
1993_ROWB_B8_BETPAPY,1993,ROWB,B8,BETPAPY,27,0,0,0,0,0,0,27,0
1993_ROWB_B8_PRUNUS.,1993,ROWB,B8,PRUNUS.,1,0,0,0,0,0,0,1,0
1993_ROWB_B8_RUBIDAE,1993,ROWB,B8,RUBIDAE,16,4,0,0,0,0,0,20,0
1993_ROWB_B8_VITRIPA,1993,ROWB,B8,VITRIPA,1,0,0,0,0,0,0,1,0
1993_ROWB_C10_ROSRUBI,1993,ROWB,C10,ROSRUBI,4,1,0,0,0,0,0,5,0
1993_ROWB_C4_BETPAPY,1993,ROWB,C4,BETPAPY,1,0,0,0,0,0,0,1,0
1993_ROWB_C4_DECVERT,1993,ROWB,C4,DECVERT,38,12,0,0,0,0,0,50,0
1993_ROWB_C8_VITAEST,1993,ROWB,C8,VITAEST,7,2,0,0,0,0,0,9,0
1993_ROWB_C8_VITRIPA,1993,ROWB,C8,VITRIPA,2,0,0,0,0,0,0,2,0
1993_ROWP_B15_PARINSE,1993,ROWP,B15,PARINSE,8,0,0,0,0,0,0,8,0
1993_ROWP_B15_PRUNUS.,1993,ROWP,B15,PRUNUS.,1,0,0,0,0,0,0,1,0
1993_ROWP_B15_ROSRUBI,1993,ROWP,B15,ROSRUBI,0,0,1,0,0,0,0,1,0
1993_ROWP_B15_RUBIDAE,1993,ROWP,B15,RUBIDAE,1,0,0,0,0,0,0,1,0
1993_ROWP_B15_VITRIPA,1993,ROWP,B15,VITRIPA,3,1,0,0,0,0,0,4,0
1993_ROWP_B19_RUBIDAE,1993,ROWP,B19,RUBIDAE,49,1,0,0,0,0,0,50,0
1993_ROWP_B21_RUBIDAE,1993,ROWP,B21,RUBIDAE,57,9,0,0,0,0,0,66,0
1993_ROWP_B21_VITRIPA,1993,ROWP,B21,VITRIPA,2,0,0,0,0,0,0,2,0
1993_ROWP_B6_TILAMER,1993,ROWP,B6,TILAMER,4,0,0,0,0,0,0,4,0
1993_ROWP_B6_VITRIPA,1993,ROWP,B6,VITRIPA,0,1,0,0,0,0,0,1,0
1993_ROWP_B7_TILAMER,1993,ROWP,B7,TILAMER,1,0,0,0,0,0,0,1,0
1993_ROWP_B9_JUNVIRG,1993,ROWP,B9,JUNVIRG,0,0,0,1,0,0,0,0,1
1993_ROWP_C16_ROSRUBI,1993,ROWP,C16,ROSRUBI,0,3,1,0,0,0,0,4,0
1993_ROWP_C16_VITRIPA,1993,ROWP,C16,VITRIPA,4,4,0,0,0,0,0,8,0
1994_DCJS_C10_HYPKALM,1994,DCJS,C10,HYPKALM,1564,0,0,0,0,0,0,1564,0
1994_DCJS_C10_JUNVIRG,1994,DCJS,C10,JUNVIRG,1,0,0,0,0,0,0,1,0
1994_DCJS_C10_VITRIPA,1994,DCJS,C10,VITRIPA,1,0,0,0,0,0,0,1,0
1994_DCJS_C12_HYPKALM,1994,DCJS,C12,HYPKALM,176,0,0,0,0,0,0,176,0
1994_DCJS_C12_JUNVIRG,1994,DCJS,C12,JUNVIRG,1,0,0,0,0,0,0,1,0
1994_DCJS_C8_HYPKALM,1994,DCJS,C8,HYPKALM,35,0,0,0,0,0,0,35,0
1994_DCSD_C11_PRUVIRG,1994,DCSD,C11,PRUVIRG,0,2,0,0,0,0,0,2,0
1994_DCSD_C11_VITRIPA,1994,DCSD,C11,VITRIPA,8,0,0,0,0,0,0,8,0
1994_DCSD_C14_VITRIPA,1994,DCSD,C14,VITRIPA,1,0,0,0,0,0,0,1,0
1994_DCSD_C2_PRUVIRG,1994,DCSD,C2,PRUVIRG,1,0,0,0,0,0,0,1,0
1994_DCSD_C4_ROSRUBI,1994,DCSD,C4,ROSRUBI,3,0,0,0,0,0,0,3,0
1994_DCSD_C4_VITRIPA,1994,DCSD,C4,VITRIPA,3,1,0,0,0,0,0,4,0
1994_SRS1_C14_HYPKALM,1994,SRS1,C14,HYPKALM,249,1,0,0,0,0,0,250,0
1994_SRS1_C20_HYPKALM,1994,SRS1,C20,HYPKALM,6,0,0,0,0,0,0,6,0
1994_SRS2_B2_HYPKALM,1994,SRS2,B2,HYPKALM,2,0,0,0,0,0,0,2,0
1994_SRS2_B21_HYPKALM,1994,SRS2,B21,HYPKALM,256,0,0,0,0,0,0,256,0
1994_SRS2_B22_HYPKALM,1994,SRS2,B22,HYPKALM,210,0,0,0,0,0,0,210,0
1994_SRS2_C10_HYPKALM,1994,SRS2,C10,HYPKALM,664,2,0,0,0,0,0,666,0
1994_SRS2_C20_HYPKALM,1994,SRS2,C20,HYPKALM,46,0,0,0,0,0,0,46,0
1994_SRS2_C6_HYPKALM,1994,SRS2,C6,HYPKALM,4,0,0,0,0,0,0,4,0
1994_SRS2_C8_HYPKALM,1994,SRS2,C8,HYPKALM,24,0,0,0,0,0,0,24,0
1994_WPWC_B2_JUNCOMM,1994,WPWC,B2,JUNCOMM,0,9,0,0,0,0,0,9,0
1994_WPWC_B2_JUNVIRG,1994,WPWC,B2,JUNVIRG,1,0,0,0,0,0,0,1,0
1994_WPWC_B4_JUNCOMM,1994,WPWC,B4,JUNCOMM,0,5,1,0,0,0,0,6,0
1994_WPWC_B4_RUBIDAE,1994,WPWC,B4,RUBIDAE,22,1,0,0,0,0,0,23,0
1994_WPWC_D10_ROSPALU,1994,WPWC,D10,ROSPALU,29,23,0,0,0,0,0,52,0
1994_WPWC_D11_BETPAPY,1994,WPWC,D11,BETPAPY,1,0,0,0,0,0,0,1,0
1994_WPWC_D11_JUNCOMM,1994,WPWC,D11,JUNCOMM,10,1,1,0,0,0,0,12,0
1994_WPWC_D11_PINSTRO,1994,WPWC,D11,PINSTRO,0,1,0,0,0,0,0,1,0
1994_WPWC_D11_ROSPALU,1994,WPWC,D11,ROSPALU,0,3,1,0,0,0,0,4,0
1994_WPWC_D11_ROSRUBI,1994,WPWC,D11,ROSRUBI,2,0,0,0,0,0,0,2,0
1994_WPWC_D11_RUBIDAE,1994,WPWC,D11,RUBIDAE,84,10,0,0,0,0,0,94,0
1994_WPWC_D11_THUOCCI,1994,WPWC,D11,THUOCCI,1,0,0,0,0,0,0,1,0
1994_WPWC_D11_VITRIPA,1994,WPWC,D11,VITRIPA,5,1,0,0,0,0,0,6,0
1994_WPWC_D12_RUBIDAE,1994,WPWC,D12,RUBIDAE,34,23,0,0,0,0,0,57,0
1994_WPWC_D12_VITRIPA,1994,WPWC,D12,VITRIPA,1,0,0,0,0,0,0,1,0
1994_WPWC_D5_JUNCOMM,1994,WPWC,D5,JUNCOMM,4,11,0,0,0,0,0,15,0
1994_WPWC_D6_JUNCOMM,1994,WPWC,D6,JUNCOMM,10,16,0,0,0,0,0,26,0
1994_WPWC_D6_JUNVIRG,1994,WPWC,D6,JUNVIRG,1,3,1,0,0,0,0,5,0
1994_WPWC_D6_ROSRUBI,1994,WPWC,D6,ROSRUBI,3,1,0,0,0,0,0,4,0
1994_WPWC_D6_RUBIDAE,1994,WPWC,D6,RUBIDAE,6,18,0,0,0,0,0,24,0
1994_WPWC_D7_JUNCOMM,1994,WPWC,D7,JUNCOMM,2,3,0,0,0,0,0,5,0
1994_WPWC_D7_PINSTRO,1994,WPWC,D7,PINSTRO,2,0,0,0,0,0,0,2,0
1994_WPWC_D7_PRUVIRG,1994,WPWC,D7,PRUVIRG,1,0,0,0,0,0,0,1,0
1994_WPWC_D7_ROSRUBI,1994,WPWC,D7,ROSRUBI,5,3,1,0,0,0,0,9,0
1994_WPWC_D7_RUBIDAE,1994,WPWC,D7,RUBIDAE,69,5,0,0,0,0,0,74,0
1994_WPWC_D7_SYMALBU,1994,WPWC,D7,SYMALBU,11,10,0,0,0,0,0,21,0
1994_WPWC_E6_JUNCOMM,1994,WPWC,E6,JUNCOMM,22,21,0,0,0,0,0,43,0
1994_WPWC_E6_JUNVIRG,1994,WPWC,E6,JUNVIRG,0,30,5,0,0,0,0,35,0
1994_WPWC_E7_JUNCOMM,1994,WPWC,E7,JUNCOMM,52,5,0,0,0,0,0,57,0
1994_WPWC_E7_ROSRUBI,1994,WPWC,E7,ROSRUBI,2,0,0,0,0,0,0,2,0
1994_WPWC_E7_RUBIDAE,1994,WPWC,E7,RUBIDAE,85,0,0,0,0,0,0,85,0
1994_WPWC_E7_SYMALBU,1994,WPWC,E7,SYMALBU,9,0,0,0,0,0,0,9,0
1994_WPWC_E7_VITRIPA,1994,WPWC,E7,VITRIPA,1,0,0,0,0,0,0,1,0
1994_BGGR_B10_RUBIDAE,1994,BGGR,B10,RUBIDAE,49,13,0,0,0,0,0,62,0
