sampleyear,sitecode,speciescode,territoryabundance,territorybiomass,sitetype,sitesize,woodcountbelowbrowse,woodcountabovebrowse
2003,WPWC,CHSP,7,85.29374,terrestrial,12.8,924,3
2003,WPWC,COHA,1,336.4,terrestrial,12.8,924,3
2003,WPWC,COYE,6.5,67.961855,terrestrial,12.8,924,3
2003,WPWC,EAKI,2,79.009,terrestrial,12.8,924,3
2003,WPWC,EATO,5,194.7202,terrestrial,12.8,924,3
2003,WPWC,EAWP,4.5,63.45,terrestrial,12.8,924,3
2003,WPWC,EWPW,1,53.4,terrestrial,12.8,924,3
2003,WPWC,FISP,1,12.03518,terrestrial,12.8,924,3
2003,WPWC,GCFL,2,69.40832,terrestrial,12.8,924,3
2003,WPWC,GRCA,5.5,196.266675,terrestrial,12.8,924,3
2003,WPWC,NHWR,8.5,90.721775,terrestrial,12.8,924,3
2003,WPWC,MODO,1,131.5216,terrestrial,12.8,924,3
2003,WPWC,NOCA,2.5,105.07795,terrestrial,12.8,924,3
2003,WPWC,PIWA,1,11.53182,terrestrial,12.8,924,3
2003,WPWC,REVI,4,69.14016,terrestrial,12.8,924,3
2003,WPWC,RWBL,2,116.03986,terrestrial,12.8,924,3
2003,WPWC,SOSP,2,41.36918,terrestrial,12.8,924,3
2003,WPWC,WEVI,2,22.07362,terrestrial,12.8,924,3
2003,WPWC,YEWA,14,136.260348,terrestrial,12.8,924,3
2007,WPWC,AMRO,1.5,117.13602,terrestrial,12.8,821,9
2007,WPWC,BAOR,1.5,51.17874,terrestrial,12.8,821,9
2007,WPWC,BCCH,1,10.76197,terrestrial,12.8,821,9
2007,WPWC,BLJA,1,85.45703,terrestrial,12.8,821,9
2007,WPWC,CHSP,4,48.73928,terrestrial,12.8,821,9
2007,WPWC,COYE,5.5,57.506185,terrestrial,12.8,821,9
2007,WPWC,EAKI,1,39.5045,terrestrial,12.8,821,9
2007,WPWC,EATO,6,233.66424,terrestrial,12.8,821,9
2007,WPWC,EAWP,4,56.4,terrestrial,12.8,821,9
2007,WPWC,EWPW,4,213.6,terrestrial,12.8,821,9
2007,WPWC,FISP,2,24.07036,terrestrial,12.8,821,9
2007,WPWC,GCFL,2,69.40832,terrestrial,12.8,821,9
2007,WPWC,GRCA,7,249.79395,terrestrial,12.8,821,9
2007,WPWC,NHWR,12,128.0778,terrestrial,12.8,821,9
2007,WPWC,MAWA,1,8.653971,terrestrial,12.8,821,9
2007,WPWC,MODO,1,131.5216,terrestrial,12.8,821,9
2007,WPWC,NOCA,3,126.09354,terrestrial,12.8,821,9
2007,WPWC,NOFL,1,127.1227,terrestrial,12.8,821,9
2007,WPWC,PIWA,1,11.53182,terrestrial,12.8,821,9
2007,WPWC,RBNU,1,10.48368,terrestrial,12.8,821,9
2007,WPWC,REVI,4,69.14016,terrestrial,12.8,821,9
2007,WPWC,RWBL,2.5,145.049825,terrestrial,12.8,821,9
2007,WPWC,SOSP,1,20.68459,terrestrial,12.8,821,9
2007,WPWC,WODU,0.5,328.75,terrestrial,12.8,821,9
2007,WPWC,YBCU,1,58.38191,terrestrial,12.8,821,9
2007,WPWC,YEWA,14.5,141.126789,terrestrial,12.8,821,9
2012,WPWC,AMRO,2,156.18136,terrestrial,12.8,894,15
2012,WPWC,BAOR,2,68.23832,terrestrial,12.8,894,15
2012,WPWC,BCCH,2,21.52394,terrestrial,12.8,894,15
2012,WPWC,CARW,1,19.473,terrestrial,12.8,894,15
2012,WPWC,CEDW,1,33.104,terrestrial,12.8,894,15
2012,WPWC,CHSP,5,60.9241,terrestrial,12.8,894,15
2012,WPWC,COHA,0.5,168.2,terrestrial,12.8,894,15
2012,WPWC,COYE,7,73.18969,terrestrial,12.8,894,15
2012,WPWC,EAKI,1.5,59.25675,terrestrial,12.8,894,15
2012,WPWC,EATO,6,233.66424,terrestrial,12.8,894,15
2012,WPWC,EWPW,2,106.8,terrestrial,12.8,894,15
2012,WPWC,FISP,1,12.03518,terrestrial,12.8,894,15
2012,WPWC,GRCA,11,392.53335,terrestrial,12.8,894,15
2012,WPWC,NHWR,10,106.7315,terrestrial,12.8,894,15
2012,WPWC,MODO,1,131.5216,terrestrial,12.8,894,15
2012,WPWC,REVI,5,86.4252,terrestrial,12.8,894,15
2012,WPWC,RWBL,3,174.05979,terrestrial,12.8,894,15
2012,WPWC,SOSP,2,41.36918,terrestrial,12.8,894,15
2012,WPWC,TRES,2,43.0973,terrestrial,12.8,894,15
2012,WPWC,WEVI,1,11.03681,terrestrial,12.8,894,15
2012,WPWC,YEWA,28,272.520696,terrestrial,12.8,894,15
2016,WPWC,AMRE,1,8.292017,terrestrial,12.8,754,18
2016,WPWC,AMRO,4,312.36272,terrestrial,12.8,754,18
2016,WPWC,BAOR,1,34.11916,terrestrial,12.8,754,18
2016,WPWC,BCCH,3,32.28591,terrestrial,12.8,754,18
2016,WPWC,BHCO,1,46.33458,terrestrial,12.8,754,18
2016,WPWC,BLJA,1,85.45703,terrestrial,12.8,754,18
2016,WPWC,CHSP,5,60.9241,terrestrial,12.8,754,18
2016,WPWC,COGR,1,110.557,terrestrial,12.8,754,18
2016,WPWC,COYE,8,83.64536,terrestrial,12.8,754,18
2016,WPWC,EAKI,3,118.5135,terrestrial,12.8,754,18
2016,WPWC,EATO,6,233.66424,terrestrial,12.8,754,18
2016,WPWC,EAWP,1,14.1,terrestrial,12.8,754,18
2016,WPWC,EWPW,1,53.4,terrestrial,12.8,754,18
2016,WPWC,FISP,1,12.03518,terrestrial,12.8,754,18
2016,WPWC,GCFL,1,34.70416,terrestrial,12.8,754,18
2016,WPWC,GRCA,8,285.4788,terrestrial,12.8,754,18
2016,WPWC,NHWR,11,117.40465,terrestrial,12.8,754,18
2016,WPWC,MODO,4,526.0864,terrestrial,12.8,754,18
2016,WPWC,NOCA,2,84.06236,terrestrial,12.8,754,18
2016,WPWC,NOFL,1,127.1227,terrestrial,12.8,754,18
2016,WPWC,PIWA,2,23.06364,terrestrial,12.8,754,18
2016,WPWC,RBNU,2,20.96736,terrestrial,12.8,754,18
2016,WPWC,REVI,7,120.99528,terrestrial,12.8,754,18
2016,WPWC,RWBL,3,174.05979,terrestrial,12.8,754,18
2016,WPWC,SOSP,3,62.05377,terrestrial,12.8,754,18
2016,WPWC,TRES,1,21.54865,terrestrial,12.8,754,18
2016,WPWC,YBCU,0.5,29.190955,terrestrial,12.8,754,18
2016,WPWC,YEWA,19,184.924758,terrestrial,12.8,754,18
2017,WPWC,AMRO,1,78.09068,terrestrial,12.8,763,23
2017,WPWC,BCCH,1,10.76197,terrestrial,12.8,763,23
2017,WPWC,BLJA,1,85.45703,terrestrial,12.8,763,23
2017,WPWC,CHSP,2,24.36964,terrestrial,12.8,763,23
2017,WPWC,COYE,3,31.36701,terrestrial,12.8,763,23
2017,WPWC,EAKI,1,39.5045,terrestrial,12.8,763,23
2017,WPWC,EATO,2,77.88808,terrestrial,12.8,763,23
2017,WPWC,EWPW,3,160.2,terrestrial,12.8,763,23
2017,WPWC,GRCA,1,35.68485,terrestrial,12.8,763,23
2017,WPWC,NHWR,3.5,37.356025,terrestrial,12.8,763,23
2017,WPWC,MODO,2,263.0432,terrestrial,12.8,763,23
2017,WPWC,NOCA,1,42.03118,terrestrial,12.8,763,23
2017,WPWC,REVI,1,17.28504,terrestrial,12.8,763,23
2017,WPWC,RWBL,5,290.09965,terrestrial,12.8,763,23
2017,WPWC,YEWA,14,136.260348,terrestrial,12.8,763,23
2021,WPWC,AMRO,3,234.27204,terrestrial,12.8,751,18
2021,WPWC,AMWO,0.5,80.5828,terrestrial,12.8,751,18
2021,WPWC,BCCH,2,21.52394,terrestrial,12.8,751,18
2021,WPWC,BLJA,1,85.45703,terrestrial,12.8,751,18
2021,WPWC,CARW,0.5,9.7365,terrestrial,12.8,751,18
2021,WPWC,CEDW,1,33.104,terrestrial,12.8,751,18
2021,WPWC,CHSP,3.5,42.64687,terrestrial,12.8,751,18
2021,WPWC,COGR,1,110.557,terrestrial,12.8,751,18
2021,WPWC,COYE,6,62.73402,terrestrial,12.8,751,18
2021,WPWC,EAKI,1.5,59.25675,terrestrial,12.8,751,18
2021,WPWC,EASO,0.5,76.15,terrestrial,12.8,751,18
2021,WPWC,EATO,7,272.60828,terrestrial,12.8,751,18
2021,WPWC,EAWP,3,42.3,terrestrial,12.8,751,18
2021,WPWC,EWPW,1,53.4,terrestrial,12.8,751,18
2021,WPWC,GCFL,2,69.40832,terrestrial,12.8,751,18
2021,WPWC,GRCA,2,71.3697,terrestrial,12.8,751,18
2021,WPWC,HAWO,0.5,34.77353,terrestrial,12.8,751,18
2021,WPWC,NHWR,11,117.40465,terrestrial,12.8,751,18
2021,WPWC,MODO,2.5,328.804,terrestrial,12.8,751,18
2021,WPWC,NOCA,2,84.06236,terrestrial,12.8,751,18
2021,WPWC,PIWA,2,23.06364,terrestrial,12.8,751,18
2021,WPWC,REVI,6,103.71024,terrestrial,12.8,751,18
2021,WPWC,RWBL,0.5,29.009965,terrestrial,12.8,751,18
2021,WPWC,SOSP,1,20.68459,terrestrial,12.8,751,18
2021,WPWC,SSHA,1,141.25,terrestrial,12.8,751,18
2021,WPWC,YBCU,1,58.38191,terrestrial,12.8,751,18
2021,WPWC,YEWA,1.5,14.599323,terrestrial,12.8,751,18
